next,productId,year,month,units,avg,count,max,min,prev
3848,60068,2021,7,33,33,1,33,33,414
5044,60072,2021,2,2235,2235,1,2235,2235,5011
736,60072,2021,3,5044,1681,3,4477,189,2235
3680,60072,2021,4,736,736,1,736,736,5044
185,60072,2021,5,3680,1226,3,2200,360,736
1664,60072,2021,6,185,185,1,185,185,3680
377,60072,2021,8,1664,416,4,736,184,185
8576,60073,2021,2,6989,3494,2,4480,2509,8891
4249,60073,2021,3,8576,1715,5,3061,745,6989
2744,60073,2021,4,4249,2124,2,4000,249,8576
996,60073,2021,5,2744,2744,1,2744,2744,4249
4484,60073,2021,6,996,996,1,996,996,2744
5098,60073,2021,7,4484,1121,4,1494,499,996
6224,60084,2021,4,6159,3079,2,3950,2209,7461
1112,60084,2021,5,6224,6224,1,6224,6224,6159
2964,60084,2021,6,1112,278,4,963,16,6224
28474,60084,2021,7,2964,2964,1,2964,2964,1112
18028,60085,2021,5,1198,1198,1,1198,1198,9812
18180,60101,2021,2,1347,336,4,934,6,3210
6203,60101,2021,3,18180,1515,12,11890,50,1347
2352,60101,2021,4,6203,689,9,4021,7,18180
5983,60101,2021,5,2352,1176,2,1746,606,6203
13914,60101,2021,6,5983,1994,3,3920,123,2352
2950,60101,2021,8,13914,2782,5,6910,1028,5983
776,60103,2021,2,2678,1339,2,2636,42,188
223,60103,2021,5,776,258,3,532,106,2678
2595,60103,2021,6,223,55,4,201,2,776
5183,60114,2021,6,6944,2314,3,3888,1135,4850
26140,60114,2021,7,5183,5183,1,5183,5183,6944
2725,60131,2021,4,14839,1854,8,5071,46,31538
31289,60131,2021,5,2725,908,3,2204,31,14839
3292,60131,2021,6,31289,3476,9,9841,373,2725
45,60131,2021,7,3292,1097,3,2104,54,31289
4052,60131,2021,8,45,45,1,45,45,3292
19445,60133,2021,5,19716,1971,10,5596,19,5657
12933,60133,2021,6,19445,1495,13,5798,8,19716
96,60133,2021,7,12933,2586,5,4108,144,19445
2114,60149,2021,4,1922,1922,1,1922,1922,20
4064,60149,2021,5,2114,2114,1,2114,2114,1922
15368,60149,2021,6,4064,2032,2,2073,1991,2114
12906,60149,2021,7,15368,1921,8,3994,257,4064
1970,60149,2021,8,12906,1434,9,6032,15,15368
30,60154,2021,6,10042,5021,2,5162,4880,102
9370,60154,2021,8,30,30,1,30,30,10042
4174,60155,2021,5,4232,2116,2,2252,1980,4668
1998,60155,2021,6,4174,1043,4,1936,104,4232
2944,60155,2021,7,1998,1998,1,1998,1998,4174
2772,60155,2021,8,2944,981,3,1436,494,1998
1395,60164,2021,8,2107,421,5,1447,18,682
260,70001,2021,2,329,82,4,88,67,618
574,70001,2021,3,260,65,4,88,56,329
345,70001,2021,5,574,574,1,574,574,260
303,70001,2021,6,345,345,1,345,345,574
491,70001,2021,7,303,151,2,291,12,345
30,70001,2021,8,491,245,2,257,234,303
1183,70002,2021,2,1123,280,4,586,111,1595
1849,70002,2021,3,1183,591,2,1175,8,1123
229,70002,2021,4,1849,462,4,1010,14,1183
606,70002,2021,5,229,76,3,88,60,1849
2158,70002,2021,6,606,303,2,604,2,229
6260,70002,2021,7,2158,431,5,1194,7,606
1,70003,2021,3,1932,483,4,1085,159,837
32,70003,2021,4,1,1,1,1,1,1932
1192,70003,2021,5,32,32,1,32,32,1
294,70003,2021,7,1192,596,2,671,521,32
150,70003,2021,8,294,294,1,294,294,1192
7403,70004,2021,2,7320,1830,4,4042,-5,2531
2999,70004,2021,3,7403,1233,6,3191,19,7320
680,70004,2021,4,2999,2999,1,2999,2999,7403
291,70004,2021,5,680,340,2,533,147,2999
2201,70004,2021,6,291,145,2,286,5,680
7966,70004,2021,7,2201,733,3,2125,19,291
314,70010,2021,2,6109,1527,4,3010,422,735
2862,70010,2021,3,314,157,2,197,117,6109
324,70010,2021,4,2862,1431,2,2794,68,314
666,70010,2021,5,324,162,2,264,60,2862
2012,70010,2021,6,666,666,1,666,666,324
5058,70010,2021,7,2012,1006,2,2011,1,666
1042,70010,2021,8,5058,843,6,3036,10,2012
3369,70012,2021,2,2098,699,3,1044,47,1464
12,70012,2021,3,3369,561,6,900,12,2098
1005,70012,2021,4,12,12,1,12,12,3369
3678,70012,2021,5,1005,1005,1,1005,1005,12
1364,70012,2021,6,3678,3678,1,3678,3678,1005
742,70012,2021,7,1364,682,2,1008,356,3678
147,70015,2021,3,1082,1082,1,1082,1082,2246
306,70015,2021,5,147,147,1,147,147,1082
1389,70017,2021,3,6189,2063,3,4180,87,970
1443,70017,2021,4,1389,347,4,1042,29,6189
1638,70017,2021,6,1443,481,3,750,1,1389
596,70018,2021,3,628,157,4,217,50,674
599,70018,2021,4,596,119,5,265,17,628
66,70018,2021,8,599,299,2,500,99,596
1362,70020,2021,2,326,108,3,236,31,215
4615,70020,2021,3,1362,454,3,707,121,326
3,70020,2021,4,4615,1538,3,3029,586,1362
991,70020,2021,6,3,3,1,3,3,4615
220,70021,2021,3,902,451,2,799,103,422
108,70021,2021,5,220,220,1,220,220,902
265,70025,2021,2,230,230,1,230,230,495
1004,70025,2021,3,265,132,2,149,116,230
529,70025,2021,4,1004,1004,1,1004,1004,265
770,70025,2021,6,529,176,3,298,1,1004
2008,70025,2021,7,770,770,1,770,770,529
115,70025,2021,8,2008,1004,2,1962,46,770
4358,70028,2021,6,4403,880,5,1976,3,5173
142,70028,2021,7,4358,2179,2,4152,206,4403
1780,70030,2021,2,104,104,1,104,104,226
203,70030,2021,3,1780,593,3,1158,221,104
333,70030,2021,5,203,203,1,203,203,1780
2009,70030,2021,6,333,333,1,333,333,203
981,70030,2021,7,2009,669,3,1965,2,333
2050,70031,2021,5,277,277,1,277,277,1390
792,70031,2021,6,2050,2050,1,2050,2050,277
4488,70031,2021,8,792,264,3,518,6,2050
300,70032,2021,4,2031,677,3,1034,2,115
5230,70032,2021,6,300,300,1,300,300,2031
3168,70037,2021,2,166,166,1,166,166,371
1122,70037,2021,3,3168,1056,3,2413,276,166
6004,70047,2021,6,2050,2050,1,2050,2050,2026
10522,70054,2021,8,2,2,1,2,2,5996
394,70086,2021,7,2,2,1,2,2,1018
86,70087,2021,3,1166,388,3,863,130,132
421,70135,2021,2,21,21,1,21,21,76
427,70135,2021,3,421,140,3,201,20,21
244,70135,2021,6,427,85,5,206,5,421
84,70135,2021,7,244,122,2,181,63,427
1043,70140,2021,6,1039,519,2,1038,1,1029
346,70142,2021,6,3917,979,4,2064,8,6
1032,70142,2021,7,346,115,3,184,59,3917
231,70143,2021,6,689,172,4,413,11,3
2208,70143,2021,7,231,77,3,182,16,689
501,70150,2021,6,368,368,1,368,368,218
111,70150,2021,7,501,167,3,346,74,368
134,80007,2021,5,888,888,1,888,888,1458
49,90001,2021,2,4,2,2,2,2,5
2,90001,2021,3,49,12,4,46,1,4
6,90001,2021,4,2,1,2,1,1,49
9,90001,2021,5,6,2,3,4,1,2
6,90001,2021,6,9,1,7,2,1,6
7,90001,2021,7,6,1,4,2,1,9
2,90001,2021,8,7,1,4,3,1,6
3,90007,2021,3,25,25,1,25,25,4
9,90007,2021,7,3,3,1,3,3,25
14,90016,2021,2,2,2,1,2,2,7
9,90017,2021,2,1,1,1,1,1,1
1,90017,2021,3,9,2,4,5,1,1
2,90017,2021,4,1,1,1,1,1,9
1,90017,2021,5,2,1,2,1,1,1
1,90017,2021,6,1,1,1,1,1,2
3,90017,2021,7,1,1,1,1,1,1
3,90039,2021,3,15,7,2,14,1,1
2,90039,2021,4,3,1,3,1,1,15
6,90039,2021,5,2,1,2,1,1,3
2,90039,2021,6,6,1,4,2,1,2
36,90042,2021,2,3,1,3,1,1,1
12,90042,2021,3,36,3,10,18,1,3
5,90042,2021,4,12,1,9,3,1,36
27,90042,2021,5,5,1,4,2,1,12
1,90042,2021,6,27,2,11,6,1,5
14,90042,2021,7,1,1,1,1,1,27
6,90050,2021,7,9,1,7,2,1,1
