date;next;productId;units;avg;count;max;min;prev
2021-2;5044;60072;2235;2235;1;2235;2235;5011
2021-3;736;60072;5044;1681;3;4477;189;2235
2021-4;3680;60072;736;736;1;736;736;5044
2021-5;185;60072;3680;1226;3;2200;360;736
2021-6;1664;60072;185;185;1;185;185;3680
2021-8;377;60072;1664;416;4;736;184;185
2021-2;8576;60073;6989;3494;2;4480;2509;8891
2021-3;4249;60073;8576;1715;5;3061;745;6989
2021-4;2744;60073;4249;2124;2;4000;249;8576
2021-5;996;60073;2744;2744;1;2744;2744;4249
2021-6;4484;60073;996;996;1;996;996;2744
2021-7;5098;60073;4484;1121;4;1494;499;996
2021-4;6224;60084;6159;3079;2;3950;2209;7461
2021-5;1112;60084;6224;6224;1;6224;6224;6159
2021-6;2964;60084;1112;278;4;963;16;6224
2021-7;28474;60084;2964;2964;1;2964;2964;1112
2021-5;18028;60085;1198;1198;1;1198;1198;9812
2021-2;18180;60101;1347;336;4;934;6;3210
2021-3;6203;60101;18180;1515;12;11890;50;1347
2021-4;2352;60101;6203;689;9;4021;7;18180
2021-5;5983;60101;2352;1176;2;1746;606;6203
2021-6;13914;60101;5983;1994;3;3920;123;2352
2021-8;2950;60101;13914;2782;5;6910;1028;5983
2021-2;776;60103;2678;1339;2;2636;42;188
2021-5;223;60103;776;258;3;532;106;2678
2021-6;2595;60103;223;55;4;201;2;776
2021-6;5183;60114;6944;2314;3;3888;1135;4850
2021-7;26140;60114;5183;5183;1;5183;5183;6944
2021-4;2725;60131;14839;1854;8;5071;46;31538
2021-5;31289;60131;2725;908;3;2204;31;14839
2021-6;3292;60131;31289;3476;9;9841;373;2725
2021-7;45;60131;3292;1097;3;2104;54;31289
2021-8;4052;60131;45;45;1;45;45;3292
2021-5;19445;60133;19716;1971;10;5596;19;5657
2021-6;12933;60133;19445;1495;13;5798;8;19716
2021-7;96;60133;12933;2586;5;4108;144;19445
2021-4;2114;60149;1922;1922;1;1922;1922;20
2021-5;4064;60149;2114;2114;1;2114;2114;1922
2021-6;15368;60149;4064;2032;2;2073;1991;2114
2021-7;12906;60149;15368;1921;8;3994;257;4064
2021-8;1970;60149;12906;1434;9;6032;15;15368
2021-6;30;60154;10042;5021;2;5162;4880;102
2021-8;9370;60154;30;30;1;30;30;10042
2021-5;4174;60155;4232;2116;2;2252;1980;4668
2021-6;1998;60155;4174;1043;4;1936;104;4232
2021-7;2944;60155;1998;1998;1;1998;1998;4174
2021-8;2772;60155;2944;981;3;1436;494;1998
2021-8;1395;60164;2107;421;5;1447;18;682
2021-2;260;70001;329;82;4;88;67;618
2021-3;574;70001;260;65;4;88;56;329
2021-5;345;70001;574;574;1;574;574;260
2021-6;303;70001;345;345;1;345;345;574
2021-7;491;70001;303;151;2;291;12;345
2021-8;30;70001;491;245;2;257;234;303
2021-2;1183;70002;1123;280;4;586;111;1595
2021-3;1849;70002;1183;591;2;1175;8;1123
2021-4;229;70002;1849;462;4;1010;14;1183
2021-5;606;70002;229;76;3;88;60;1849
2021-6;2158;70002;606;303;2;604;2;229
2021-7;6260;70002;2158;431;5;1194;7;606
2021-3;1;70003;1932;483;4;1085;159;837
2021-4;32;70003;1;1;1;1;1;1932
2021-5;1192;70003;32;32;1;32;32;1
2021-7;294;70003;1192;596;2;671;521;32
2021-8;150;70003;294;294;1;294;294;1192
2021-2;7403;70004;7320;1830;4;4042;-5;2531
2021-3;2999;70004;7403;1233;6;3191;19;7320
2021-4;680;70004;2999;2999;1;2999;2999;7403
2021-5;291;70004;680;340;2;533;147;2999
2021-6;2201;70004;291;145;2;286;5;680
2021-7;7966;70004;2201;733;3;2125;19;291
2021-2;314;70010;6109;1527;4;3010;422;735
2021-3;2862;70010;314;157;2;197;117;6109
2021-4;324;70010;2862;1431;2;2794;68;314
2021-5;666;70010;324;162;2;264;60;2862
2021-6;2012;70010;666;666;1;666;666;324
2021-7;5058;70010;2012;1006;2;2011;1;666
2021-8;1042;70010;5058;843;6;3036;10;2012
2021-2;3369;70012;2098;699;3;1044;47;1464
2021-3;12;70012;3369;561;6;900;12;2098
2021-4;1005;70012;12;12;1;12;12;3369
2021-5;3678;70012;1005;1005;1;1005;1005;12
2021-6;1364;70012;3678;3678;1;3678;3678;1005
2021-7;742;70012;1364;682;2;1008;356;3678
2021-3;147;70015;1082;1082;1;1082;1082;2246
2021-5;306;70015;147;147;1;147;147;1082
2021-3;1389;70017;6189;2063;3;4180;87;970
2021-4;1443;70017;1389;347;4;1042;29;6189
2021-6;1638;70017;1443;481;3;750;1;1389
2021-3;596;70018;628;157;4;217;50;674
2021-4;599;70018;596;119;5;265;17;628
2021-8;66;70018;599;299;2;500;99;596
2021-2;1362;70020;326;108;3;236;31;215
2021-3;4615;70020;1362;454;3;707;121;326
2021-4;3;70020;4615;1538;3;3029;586;1362
2021-6;991;70020;3;3;1;3;3;4615
2021-3;220;70021;902;451;2;799;103;422
2021-5;108;70021;220;220;1;220;220;902
2021-2;265;70025;230;230;1;230;230;495
2021-3;1004;70025;265;132;2;149;116;230
2021-4;529;70025;1004;1004;1;1004;1004;265
2021-6;770;70025;529;176;3;298;1;1004
2021-7;2008;70025;770;770;1;770;770;529
2021-8;115;70025;2008;1004;2;1962;46;770
2021-6;4358;70028;4403;880;5;1976;3;5173
2021-7;142;70028;4358;2179;2;4152;206;4403
2021-2;1780;70030;104;104;1;104;104;226
2021-3;203;70030;1780;593;3;1158;221;104
2021-5;333;70030;203;203;1;203;203;1780
2021-6;2009;70030;333;333;1;333;333;203
2021-7;981;70030;2009;669;3;1965;2;333
2021-5;2050;70031;277;277;1;277;277;1390
2021-6;792;70031;2050;2050;1;2050;2050;277
2021-8;4488;70031;792;264;3;518;6;2050
2021-4;300;70032;2031;677;3;1034;2;115
2021-6;5230;70032;300;300;1;300;300;2031
2021-2;3168;70037;166;166;1;166;166;371
2021-3;1122;70037;3168;1056;3;2413;276;166
2021-6;6004;70047;2050;2050;1;2050;2050;2026
2021-8;10522;70054;2;2;1;2;2;5996
2021-7;394;70086;2;2;1;2;2;1018
2021-3;86;70087;1166;388;3;863;130;132
2021-2;421;70135;21;21;1;21;21;76
2021-3;427;70135;421;140;3;201;20;21
2021-6;244;70135;427;85;5;206;5;421
2021-7;84;70135;244;122;2;181;63;427
2021-6;1043;70140;1039;519;2;1038;1;1029
2021-6;346;70142;3917;979;4;2064;8;6
2021-7;1032;70142;346;115;3;184;59;3917
2021-6;231;70143;689;172;4;413;11;3
2021-7;2208;70143;231;77;3;182;16;689
2021-6;501;70150;368;368;1;368;368;218
2021-7;111;70150;501;167;3;346;74;368
2021-5;134;80007;888;888;1;888;888;1458
2021-2;49;90001;4;2;2;2;2;5
2021-3;2;90001;49;12;4;46;1;4
2021-4;6;90001;2;1;2;1;1;49
2021-5;9;90001;6;2;3;4;1;2
2021-6;6;90001;9;1;7;2;1;6
2021-7;7;90001;6;1;4;2;1;9
2021-8;2;90001;7;1;4;3;1;6
2021-3;3;90007;25;25;1;25;25;4
2021-7;9;90007;3;3;1;3;3;25
2021-2;14;90016;2;2;1;2;2;7
2021-2;9;90017;1;1;1;1;1;1
2021-3;1;90017;9;2;4;5;1;1
2021-4;2;90017;1;1;1;1;1;9
2021-5;1;90017;2;1;2;1;1;1
2021-6;1;90017;1;1;1;1;1;2
2021-7;3;90017;1;1;1;1;1;1
2021-3;3;90039;15;7;2;14;1;1
2021-4;2;90039;3;1;3;1;1;15
2021-5;6;90039;2;1;2;1;1;3
2021-6;2;90039;6;1;4;2;1;2
2021-2;36;90042;3;1;3;1;1;1
2021-3;12;90042;36;3;10;18;1;3
2021-4;5;90042;12;1;9;3;1;36
2021-5;27;90042;5;1;4;2;1;12
2021-6;1;90042;27;2;11;6;1;5
2021-7;14;90042;1;1;1;1;1;27
2021-7;6;90050;9;1;7;2;1;1
